videoname,time,label
video_validation_0000051,45.21322527024935,Background
video_validation_0000051,77.35735217769482,Background
video_validation_0000051,110.93110144455237,Background
video_validation_0000051,127.65548579128928,Background
video_validation_0000052,3.1666630088554144,Background
video_validation_0000052,119.89908960499119,Background
video_validation_0000053,6.180935851100123,Background
video_validation_0000053,24.58610564942013,Background
video_validation_0000053,35.21902321124699,Background
video_validation_0000053,44.82757309181134,Background
video_validation_0000053,65.37190679162735,Background
video_validation_0000053,70.71491824606613,Background
video_validation_0000053,87.45324548289423,Background
video_validation_0000053,97.06817502709886,Background
video_validation_0000053,101.28388586297305,Background
video_validation_0000053,129.84947356409717,Background
video_validation_0000053,141.3638182181988,Background
video_validation_0000053,152.98445965550033,Background
video_validation_0000054,2.9559386430466295,Background
video_validation_0000055,9.604142190448917,Background
video_validation_0000055,46.69847512875127,Background
video_validation_0000055,66.82402296671555,Background
video_validation_0000055,77.03933959285155,Background
video_validation_0000055,79.61369443542587,Background
video_validation_0000055,96.97830510831388,Background
video_validation_0000055,100.55793025954897,Background
video_validation_0000055,110.5315076649425,Background
video_validation_0000055,122.75860712388032,Background
video_validation_0000056,14.166584499834276,Background
video_validation_0000056,31.360100661813803,Background
video_validation_0000056,39.84127084340585,Background
video_validation_0000056,57.83399771841221,Background
video_validation_0000056,70.52865111116614,Background
video_validation_0000056,74.46007011492351,Background
video_validation_0000057,3.582493250093281,Background
video_validation_0000057,47.091718773124185,Background
video_validation_0000057,53.55325588541254,Background
video_validation_0000057,77.12947477956511,Background
video_validation_0000057,89.85817473744653,Background
video_validation_0000058,3.20249559878613,Background
video_validation_0000059,1.795145660462983,Background
video_validation_0000059,18.92129734417766,Background
video_validation_0000059,35.25717382747801,Background
video_validation_0000059,68.97388204924988,Background
video_validation_0000059,83.75210506445477,Background
video_validation_0000059,84.77714300517749,Background
video_validation_0000059,97.37201903165648,Background
video_validation_0000059,110.64159627865958,Background
video_validation_0000059,117.78742113809028,Background
video_validation_0000059,144.1352497386835,Background
video_validation_0000059,147.043753797835,Background
video_validation_0000059,182.1406476271944,Background
video_validation_0000059,186.41617638654517,Background
video_validation_0000059,214.83504675135651,Background
video_validation_0000059,202.69526718541422,Background
video_validation_0000060,20.530837201380436,Background
video_validation_0000060,54.12314399796698,Background
video_validation_0000060,58.92635177461535,Background
video_validation_0000060,73.51110500472222,Background
video_validation_0000060,96.36443889990409,Background
video_validation_0000060,120.7160820597053,Background
video_validation_0000060,135.56391825235102,Background
video_validation_0000060,139.95141260490632,Background
video_validation_0000060,145.80136110111624,Background
video_validation_0000151,9.50970166783221,Background
video_validation_0000152,3.8589627163362965,Background
video_validation_0000152,38.65497040149359,Background
video_validation_0000153,3.445096330283844,Background
video_validation_0000153,10.964337734321605,Background
video_validation_0000153,34.914736790777184,Background
video_validation_0000153,62.37038217927587,Background
video_validation_0000154,2.6254641503326623,Background
video_validation_0000155,13.369807482659944,Background
video_validation_0000155,60.9566086730977,Background
video_validation_0000156,3.450046688644553,Background
video_validation_0000157,0.013148396150117913,Background
video_validation_0000158,0.7840788118785617,Background
video_validation_0000158,22.456767451016713,Background
video_validation_0000158,149.7705176038152,Background
video_validation_0000158,170.92615493241956,Background
video_validation_0000159,19.32010936604942,Background
video_validation_0000159,122.55201127668323,Background
video_validation_0000159,130.4982045290077,Background
video_validation_0000160,33.641323019117664,Background
video_validation_0000161,1.7942217711495174,Background
video_validation_0000162,0.0,Background
video_validation_0000162,4.333671638943068,Background
video_validation_0000162,27.14703217685352,Background
video_validation_0000162,62.4231961842418,Background
video_validation_0000162,72.65910938410396,Background
video_validation_0000162,85.54436178345608,Background
video_validation_0000162,89.52305558518725,Background
video_validation_0000162,91.62632471644379,Background
video_validation_0000162,97.220575164924,Background
video_validation_0000162,116.96995507701168,Background
video_validation_0000162,122.02013670026828,Background
video_validation_0000162,128.42697776633676,Background
video_validation_0000162,139.18175666939754,Background
video_validation_0000162,150.30688449603335,Background
video_validation_0000162,154.48008087255155,Background
video_validation_0000162,156.48128677452647,Background
video_validation_0000162,165.157995689041,Background
video_validation_0000162,167.10875640980186,Background
video_validation_0000162,172.70496606466116,Background
video_validation_0000162,173.30591594988587,Background
video_validation_0000162,123.05129784958316,Background
video_validation_0000162,3.3704096770027405,Background
video_validation_0000162,8.31487383816641,Background
video_validation_0000162,39.64438667294445,Background
video_validation_0000163,14.445833249044627,Background
video_validation_0000163,57.56767191503465,Background
video_validation_0000163,77.18099789522225,Background
video_validation_0000163,100.66052889678674,Background
video_validation_0000163,122.74468471028207,Background
video_validation_0000163,132.11355087730018,Background
video_validation_0000163,159.10717199239303,Background
video_validation_0000163,57.159779375025224,Background
video_validation_0000163,45.982527356681416,Background
video_validation_0000163,70.9588979150094,Background
video_validation_0000163,100.21871240075495,Background
video_validation_0000164,0.825182992966787,Background
video_validation_0000164,105.13548398332335,Background
video_validation_0000164,109.29481395418786,Background
video_validation_0000164,130.05224461766767,Background
video_validation_0000165,1.5545378415832636,Background
video_validation_0000165,48.499388593454576,Background
video_validation_0000165,56.02367472622534,Background
video_validation_0000166,48.58632488664084,Background
video_validation_0000166,84.90296441207771,Background
video_validation_0000166,93.03109099724085,Background
video_validation_0000166,102.94687611382024,Background
video_validation_0000166,107.31403918046112,Background
video_validation_0000166,96.30626864212516,Background
video_validation_0000166,83.4843162856609,Background
video_validation_0000166,86.84634782447257,Background
video_validation_0000166,99.02179566099375,Background
video_validation_0000166,115.73702384524759,Background
video_validation_0000166,143.00204353173984,Background
video_validation_0000167,2.6886561857334215,Background
video_validation_0000167,16.102218501778953,Background
video_validation_0000167,22.3931085350022,Background
video_validation_0000167,36.26138401286697,Background
video_validation_0000167,44.03232019506486,Background
video_validation_0000167,53.0917640101063,Background
video_validation_0000167,77.14079478451742,Background
video_validation_0000167,88.11381412625383,Background
video_validation_0000167,92.96774371070627,Background
video_validation_0000167,107.48261244925044,Background
video_validation_0000167,109.9354886191569,Background
video_validation_0000167,119.44179035639277,Background
video_validation_0000167,147.13735137796098,Background
video_validation_0000167,149.32912287629722,Background
video_validation_0000167,152.1947356247488,Background
video_validation_0000167,158.10870241541903,Background
video_validation_0000167,161.8643960386379,Background
video_validation_0000167,163.4754560877772,Background
video_validation_0000167,166.72117806997508,Background
video_validation_0000167,171.13534953031441,Background
video_validation_0000167,178.56249849849803,Background
video_validation_0000167,183.83701297980141,Background
video_validation_0000167,188.1385923503571,Background
video_validation_0000167,190.34656814547745,Background
video_validation_0000167,164.34529871354823,Background
video_validation_0000167,20.41254145213759,Background
video_validation_0000167,22.68658898846359,Background
video_validation_0000167,28.742432250985296,Background
video_validation_0000167,44.02711512851185,Background
video_validation_0000167,50.43259747725403,Background
video_validation_0000167,77.86563690766013,Background
video_validation_0000167,89.9554182691647,Background
video_validation_0000168,1.2442138442899364,Background
video_validation_0000168,21.642618546478882,Background
video_validation_0000168,25.96999837738006,Background
video_validation_0000168,29.341690889479136,Background
video_validation_0000168,37.78510659335606,Background
video_validation_0000169,0.9915709331549182,Background
video_validation_0000169,6.236302524348565,Background
video_validation_0000169,10.281913738729697,Background
video_validation_0000169,14.011859043783513,Background
video_validation_0000169,24.281016201805368,Background
video_validation_0000169,30.11950775408024,Background
video_validation_0000169,31.991572425477734,Background
video_validation_0000169,34.92788579778291,Background
video_validation_0000169,34.50671967974134,Background
video_validation_0000169,39.6773192003515,Background
video_validation_0000169,40.395002427825496,Background
video_validation_0000169,48.39965312964178,Background
video_validation_0000169,50.838397042911005,Background
video_validation_0000169,51.58695934280039,Background
video_validation_0000169,65.7671514389836,Background
video_validation_0000169,68.71651192045888,Background
video_validation_0000169,69.2328147638876,Background
video_validation_0000169,70.89846941256245,Background
video_validation_0000169,75.5840960450296,Background
video_validation_0000169,76.19761772356942,Background
video_validation_0000169,78.9183547247335,Background
video_validation_0000169,80.32851256774273,Background
video_validation_0000169,83.78878109123727,Background
video_validation_0000169,87.87622584279669,Background
video_validation_0000169,89.58038251315575,Background
video_validation_0000169,91.52862981719954,Background
video_validation_0000169,96.65546316162589,Background
video_validation_0000169,102.66874654853537,Background
video_validation_0000169,106.92518490290188,Background
video_validation_0000169,108.32111395422159,Background
video_validation_0000169,113.55579688110109,Background
video_validation_0000169,115.40280250322304,Background
video_validation_0000169,118.12898617865747,Background
video_validation_0000169,121.94617165400649,Background
video_validation_0000169,124.21605666558811,Background
video_validation_0000169,124.86754038917834,Background
video_validation_0000169,126.31940277350577,Background
video_validation_0000169,127.20259110152183,Background
video_validation_0000169,128.65933115559724,Background
video_validation_0000169,130.00922919476153,Background
video_validation_0000169,135.92048558175762,Background
video_validation_0000169,136.50444682791007,Background
video_validation_0000169,151.7837453057758,Background
video_validation_0000169,157.24694950793602,Background
video_validation_0000169,157.94437548938726,Background
video_validation_0000169,159.6648089217619,Background
video_validation_0000169,160.84447573028612,Background
video_validation_0000169,162.72287797753785,Background
video_validation_0000169,166.7441214005352,Background
video_validation_0000169,172.71577273635788,Background
video_validation_0000169,175.3385229172374,Background
video_validation_0000169,175.39092686451417,Background
video_validation_0000169,5.9015019675935125,Background
video_validation_0000169,12.196465753069248,Background
video_validation_0000169,15.479361874229134,Background
video_validation_0000169,18.738303386008273,Background
video_validation_0000169,30.1851980084971,Background
video_validation_0000169,33.87094560696025,Background
video_validation_0000169,34.66533329754121,Background
video_validation_0000169,34.264303539069076,Background
video_validation_0000169,38.89386468616837,Background
video_validation_0000169,45.528708958248565,Background
video_validation_0000169,49.919772865608394,Background
video_validation_0000169,50.15400517383852,Background
video_validation_0000169,57.24776854061853,Background
video_validation_0000169,62.4695723974317,Background
video_validation_0000169,67.5474685145162,Background
video_validation_0000169,70.37556448408274,Background
video_validation_0000169,72.57969584266263,Background
video_validation_0000169,74.53299114085954,Background
video_validation_0000169,75.90236071091778,Background
video_validation_0000169,79.25914022926142,Background
video_validation_0000169,81.44807800523817,Background
