videoname,time,label
video_validation_0000051,38.421261550499324,Background
video_validation_0000051,87.6932963991723,Background
video_validation_0000052,6.198177325467947,Background
video_validation_0000053,6.924758248704437,Background
video_validation_0000053,18.994697679337285,Background
video_validation_0000053,30.608112916853035,Background
video_validation_0000053,42.80841700219206,Background
video_validation_0000053,60.561778176124285,Background
video_validation_0000053,79.30913621494739,Background
video_validation_0000053,84.53706895091345,Background
video_validation_0000053,95.86322296842471,Background
video_validation_0000053,110.40050138556025,Background
video_validation_0000053,125.07249244164879,Background
video_validation_0000053,134.26128896731615,Background
video_validation_0000053,154.09844630666447,Background
video_validation_0000053,162.18888038051344,Background
video_validation_0000053,167.89251650840671,Background
video_validation_0000053,185.06309929185772,Background
video_validation_0000053,181.36387272952638,Background
video_validation_0000054,119.178028756593,Background
video_validation_0000055,14.072919010671136,Background
video_validation_0000055,50.79505690764658,Background
video_validation_0000055,63.2862268832889,Background
video_validation_0000055,72.71247943644279,Background
video_validation_0000055,87.6627036333014,Background
video_validation_0000055,99.0707530648527,Background
video_validation_0000055,104.4651642713781,Background
video_validation_0000056,4.0170778228131265,Background
video_validation_0000056,26.728469514448342,Background
video_validation_0000056,43.35113995726279,Background
video_validation_0000056,55.56883798444581,Background
video_validation_0000056,62.821343964238864,Background
video_validation_0000056,83.87227148117971,Background
video_validation_0000057,8.668572487216942,Background
video_validation_0000057,15.290009732350967,Background
video_validation_0000057,64.02611081529695,Background
video_validation_0000057,80.64693449925994,Background
video_validation_0000057,87.3012703026236,Background
video_validation_0000057,104.45441060235173,Background
video_validation_0000057,116.50354164373566,Background
video_validation_0000057,141.73665597466794,Background
video_validation_0000057,146.25615769111062,Background
video_validation_0000058,5.534118030573346,Background
video_validation_0000058,77.77045378484736,Background
video_validation_0000058,90.29925144006643,Background
video_validation_0000058,118.82684147694766,Background
video_validation_0000059,4.146367350298733,Background
video_validation_0000059,17.05831832188181,Background
video_validation_0000059,37.27193861150163,Background
video_validation_0000059,45.19767158393488,Background
video_validation_0000059,73.72263362695725,Background
video_validation_0000059,89.90208930812469,Background
video_validation_0000059,96.89323899056045,Background
video_validation_0000059,106.21866069294822,Background
video_validation_0000059,124.52477398915121,Background
video_validation_0000059,142.71770544961385,Background
video_validation_0000059,163.66683726085958,Background
video_validation_0000059,176.42149564191936,Background
video_validation_0000059,192.88650574192246,Background
video_validation_0000059,209.8384781266248,Background
video_validation_0000059,144.70663186548683,Background
video_validation_0000059,222.24573245058124,Background
video_validation_0000060,8.855491732833347,Background
video_validation_0000060,49.81225154661539,Background
video_validation_0000060,59.838308973610864,Background
video_validation_0000060,67.57258843544605,Background
video_validation_0000060,100.70693455729047,Background
video_validation_0000060,119.07916542056134,Background
video_validation_0000060,132.81449519504307,Background
video_validation_0000151,1.719661829790721,Background
video_validation_0000152,12.570580960493238,Background
video_validation_0000152,54.75189138221338,Background
video_validation_0000153,3.956371670210704,Background
video_validation_0000153,16.493052364648854,Background
video_validation_0000153,27.449941433714443,Background
video_validation_0000153,49.24649726360529,Background
video_validation_0000153,96.72890770568144,Background
video_validation_0000154,2.4793113523176094,Background
video_validation_0000154,13.781163767275512,Background
video_validation_0000154,24.960764570875988,Background
video_validation_0000155,13.65935093088542,Background
video_validation_0000156,2.8319896530536783,Background
video_validation_0000156,19.258191678129535,Background
video_validation_0000156,80.13604664860114,Background
video_validation_0000156,126.57047908828899,Background
video_validation_0000156,134.41021935537333,Background
video_validation_0000156,170.9752284914744,Background
video_validation_0000156,184.72998734365123,Background
video_validation_0000156,201.23330382138687,Background
video_validation_0000156,215.4120470087296,Background
video_validation_0000157,0.24400545214889188,Background
video_validation_0000157,26.176980753564216,Background
video_validation_0000158,2.1000673033775925,Background
video_validation_0000159,16.1267673635103,Background
video_validation_0000159,53.603008860403115,Background
video_validation_0000159,126.20782590972902,Background
video_validation_0000159,155.75779623145638,Background
video_validation_0000159,262.4064582947185,Background
video_validation_0000159,372.67161545379105,Background
video_validation_0000160,36.905617150023474,Background
video_validation_0000160,100.93721966710046,Background
video_validation_0000160,145.95163568080778,Background
video_validation_0000160,309.4083671984518,Background
video_validation_0000160,358.07194002548624,Background
video_validation_0000161,9.809282421235771,Background
video_validation_0000161,18.53938811527705,Background
video_validation_0000162,0.0,Background
video_validation_0000162,3.7963465083786705,Background
video_validation_0000162,31.393825025557263,Background
video_validation_0000162,52.36497504419572,Background
video_validation_0000162,70.85503915592942,Background
video_validation_0000162,83.14601528087739,Background
video_validation_0000162,89.23487923704884,Background
video_validation_0000162,91.35576529026747,Background
video_validation_0000162,99.56704275009997,Background
video_validation_0000162,116.64258560680048,Background
video_validation_0000162,121.47385173632878,Background
video_validation_0000162,127.62181218807255,Background
video_validation_0000162,139.122302604052,Background
video_validation_0000162,146.80871905710714,Background
video_validation_0000162,152.7689169980936,Background
video_validation_0000162,156.53112350931085,Background
video_validation_0000162,160.1171380208613,Background
video_validation_0000162,167.40453273884717,Background
video_validation_0000163,27.161662985207993,Background
video_validation_0000163,57.218507720746786,Background
video_validation_0000163,96.70532247296549,Background
video_validation_0000163,102.07123103377792,Background
video_validation_0000163,130.9083930246815,Background
video_validation_0000163,137.24703733962434,Background
video_validation_0000163,164.94630738295044,Background
video_validation_0000163,172.20272286670019,Background
video_validation_0000163,56.94225040247837,Background
video_validation_0000163,75.64957491186654,Background
video_validation_0000163,102.75804568111313,Background
video_validation_0000163,117.62529365406775,Background
video_validation_0000163,152.72224506456624,Background
video_validation_0000163,176.53952312105812,Background
video_validation_0000163,205.55429289582588,Background
video_validation_0000164,42.199094540559685,Background
video_validation_0000164,100.99134394265648,Background
video_validation_0000164,105.98420166052422,Background
video_validation_0000164,128.40260340694942,Background
video_validation_0000164,103.70220960322987,Background
video_validation_0000164,102.3642213066859,Background
video_validation_0000164,108.35779627228312,Background
video_validation_0000164,129.94130075235446,Background
video_validation_0000164,119.55177027009705,Background
video_validation_0000165,35.634243740370984,Background
video_validation_0000165,47.493210425732876,Background
video_validation_0000165,60.02854982610822,Background
video_validation_0000165,63.92083629335445,Background
video_validation_0000166,58.24283789163558,Background
video_validation_0000166,84.00689956201857,Background
video_validation_0000166,88.37499588416625,Background
video_validation_0000166,96.37377828343392,Background
video_validation_0000166,115.36887119886438,Background
video_validation_0000167,3.6616206219819745,Background
video_validation_0000167,16.12313237440145,Background
video_validation_0000167,26.64455277318933,Background
video_validation_0000168,2.4183910420058328,Background
video_validation_0000168,22.893464493053457,Background
video_validation_0000168,27.984611039102646,Background
video_validation_0000168,32.183334225514415,Background
video_validation_0000168,39.19228695921006,Background
video_validation_0000168,47.55053197535503,Background
video_validation_0000168,54.66934751126937,Background
video_validation_0000168,59.52263700398082,Background
video_validation_0000168,68.77076507123432,Background
video_validation_0000168,75.42222140476368,Background
video_validation_0000168,83.61118475337707,Background
video_validation_0000168,91.45910887354081,Background
video_validation_0000168,104.46340463008194,Background
video_validation_0000168,108.07250871158206,Background
video_validation_0000168,121.34665870135458,Background
video_validation_0000168,131.74967762571876,Background
video_validation_0000168,32.80001352105107,Background
video_validation_0000168,23.088037444772166,Background
video_validation_0000168,23.779609128018073,Background
video_validation_0000168,29.264947466356404,Background
video_validation_0000168,37.308503333001184,Background
video_validation_0000168,52.78862757418102,Background
video_validation_0000168,56.89177191621982,Background
video_validation_0000168,60.50930779409691,Background
video_validation_0000168,66.46514898190408,Background
video_validation_0000168,78.22367880879565,Background
video_validation_0000168,88.9529188822779,Background
video_validation_0000168,100.64728093801926,Background
video_validation_0000168,102.98170914803778,Background
video_validation_0000168,112.17675241726525,Background
video_validation_0000169,0.9617940788872367,Background
video_validation_0000169,6.682312129243574,Background
video_validation_0000169,10.774390864513956,Background
video_validation_0000169,14.27435563241656,Background
video_validation_0000169,18.591884399364876,Background
video_validation_0000169,28.259145933078035,Background
video_validation_0000169,31.41610749709487,Background
video_validation_0000169,34.42358252088773,Background
video_validation_0000169,34.5988407702176,Background
video_validation_0000169,38.39736034751312,Background
video_validation_0000169,43.13650859605536,Background
video_validation_0000169,47.17010665982075,Background
video_validation_0000169,50.44050705538966,Background
video_validation_0000169,52.29104233781675,Background
video_validation_0000169,61.57576972627426,Background
video_validation_0000169,68.87118826798469,Background
video_validation_0000169,70.40317172197814,Background
video_validation_0000169,73.01683678292127,Background
video_validation_0000169,74.7309477987147,Background
video_validation_0000169,76.35394417432339,Background
video_validation_0000169,79.28778479563633,Background
video_validation_0000169,80.481088933041,Background
video_validation_0000169,83.3703550602249,Background
video_validation_0000169,86.82243745510071,Background
video_validation_0000169,90.18071342955423,Background
video_validation_0000169,91.0103061061858,Background
video_validation_0000169,95.88752587595096,Background
video_validation_0000169,98.18632851459533,Background
video_validation_0000169,106.85733426069785,Background
video_validation_0000169,110.28587978181477,Background
video_validation_0000169,110.86792785778457,Background
video_validation_0000169,116.40054950749447,Background
video_validation_0000169,119.62046272110304,Background
video_validation_0000169,122.54269547402909,Background
video_validation_0000169,123.22031606669951,Background
video_validation_0000169,124.83199469459059,Background
video_validation_0000169,126.52743534997146,Background
video_validation_0000169,127.08290576288425,Background
video_validation_0000169,129.6657872398223,Background
video_validation_0000169,129.9615960276166,Background
video_validation_0000169,131.53790901828108,Background
video_validation_0000169,138.74760832260625,Background
video_validation_0000169,149.43898925209479,Background
video_validation_0000169,152.87128595150446,Background
video_validation_0000169,158.36165509361152,Background
video_validation_0000169,160.12611998830036,Background
video_validation_0000169,160.77392692732823,Background
video_validation_0000169,161.74564941434824,Background
video_validation_0000169,170.82003372697753,Background
video_validation_0000169,173.70830289878273,Background
video_validation_0000169,175.1050495869584,Background
video_validation_0000169,99.688808663389,Background
video_validation_0000169,6.525602072734807,Background
video_validation_0000169,8.196718853217693,Background
video_validation_0000169,17.549079387127634,Background
video_validation_0000169,22.420497495937457,Background
video_validation_0000169,30.504673246453322,Background
video_validation_0000169,34.5517880950443,Background
video_validation_0000169,34.41414910690155,Background
video_validation_0000169,36.85523544554037,Background
video_validation_0000169,38.92050180292267,Background
video_validation_0000169,44.41198786912458,Background
video_validation_0000169,47.394947019074046,Background
video_validation_0000169,50.26989900654305,Background
video_validation_0000169,54.06152216154855,Background
video_validation_0000169,60.18265905954235,Background
video_validation_0000169,68.50977788910227,Background
video_validation_0000169,70.66608661511532,Background
video_validation_0000169,73.05209956131405,Background
video_validation_0000169,74.44442716661644,Background
video_validation_0000169,76.10864976873447,Background
video_validation_0000169,78.13552099611752,Background
video_validation_0000169,80.0962879722572,Background
video_validation_0000169,82.95980787471787,Background
video_validation_0000169,87.24274911763231,Background
video_validation_0000169,89.00288756821303,Background
video_validation_0000169,91.575345536944,Background
video_validation_0000169,96.87770342474215,Background
video_validation_0000169,103.89010879715975,Background
video_validation_0000169,107.40417691601249,Background
video_validation_0000169,110.11608014252596,Background
video_validation_0000169,112.75081648809318,Background
video_validation_0000169,116.01165396659204,Background
video_validation_0000169,118.05121325418777,Background
video_validation_0000169,121.6494042871057,Background
video_validation_0000169,122.93866702704763,Background
video_validation_0000169,124.94883444865393,Background
video_validation_0000169,126.75598163772099,Background
video_validation_0000170,21.929300793992674,Background
video_validation_0000170,58.41039512730387,Background
video_validation_0000171,1.9528111918850588,Background
video_validation_0000171,31.883475121807827,Background
video_validation_0000171,87.16021150686214,Background
